date,coverage_points,coverage_percent,mean_precip,max_precip,min_precip,mean_anomaly,max_anomaly,centroid_lat,centroid_lon,month,year,day_of_year,saison
2005-10-23,133,23.75,4.9757657,27.350212,0.90138865,3.0050826,6.333929,15.175752,-14.279136,10,2005,296,Saison_des_pluies
1994-08-14,133,23.75,41.834187,90.52529,17.407703,3.1229432,6.271283,13.546053,-14.241541,8,1994,226,Saison_des_pluies
2001-08-25,133,23.75,28.395988,56.624653,13.622492,3.2330537,5.7037935,15.480263,-15.008459,8,2001,237,Saison_des_pluies
2017-08-03,133,23.75,44.34952,77.88374,17.579466,3.293636,5.3459077,13.162594,-14.00094,8,2017,215,Saison_des_pluies
2000-06-13,133,23.75,18.588839,33.504833,4.90457,3.0676455,4.935609,13.671992,-12.519737,6,2000,165,Saison_des_pluies
1999-08-21,133,23.75,23.405876,43.870556,14.206886,2.7308662,4.283085,15.668233,-14.094925,8,1999,233,Saison_des_pluies
1981-05-07,132,23.57142857142857,15.72195,42.402428,0.045849405,14.376739,37.78791,13.035985,-12.941288,5,1981,127,Saison_des_pluies
2022-08-24,132,23.57142857142857,38.013798,63.030228,14.876016,2.9566817,5.108345,14.045455,-12.176136,8,2022,236,Saison_des_pluies
1987-07-15,132,23.57142857142857,25.77926,43.384483,5.3477063,2.6890702,4.1523924,13.524621,-13.600379,7,1987,196,Saison_des_pluies
1993-10-28,131,23.392857142857142,6.5883117,16.898401,0.6954987,3.965976,8.437524,14.050572,-14.636451,10,1993,301,Saison_des_pluies
1994-09-30,131,23.392857142857142,15.92158,36.129223,6.5513716,3.1882539,8.409742,15.041031,-13.796756,9,1994,273,Saison_des_pluies
1993-09-26,131,23.392857142857142,26.49239,64.68071,11.497525,3.0187442,5.875958,13.613549,-13.678435,9,1993,269,Saison_des_pluies
2012-08-12,131,23.392857142857142,24.825788,44.13133,11.731938,3.237779,4.9631553,15.766221,-15.176527,8,2012,225,Saison_des_pluies
1986-06-08,130,23.214285714285715,16.942518,39.436752,0.15705414,3.2961078,8.575207,13.507692,-14.192307,6,1986,159,Saison_des_pluies
2022-08-03,130,23.214285714285715,36.31504,89.736916,17.019032,3.0955577,6.8912416,13.753846,-14.257692,8,2022,215,Saison_des_pluies
1994-09-25,130,23.214285714285715,37.31872,75.49316,16.603483,3.7768507,6.420154,13.153846,-14.394231,9,1994,268,Saison_des_pluies
1981-07-29,130,23.214285714285715,28.42716,52.17712,8.954311,3.5932536,6.0826707,15.1365385,-12.036538,7,1981,210,Saison_des_pluies
2010-09-01,130,23.214285714285715,24.628878,56.642998,11.582759,2.909806,5.766269,15.615385,-14.0346155,9,2010,244,Saison_des_pluies
2022-07-30,130,23.214285714285715,25.009022,44.764282,11.220284,3.2640536,5.6811547,15.315385,-13.123077,7,2022,211,Saison_des_pluies
1981-08-27,130,23.214285714285715,26.452168,72.0811,12.721332,2.858559,5.151014,15.403846,-13.576923,8,1981,239,Saison_des_pluies
2012-09-18,130,23.214285714285715,20.671665,46.480953,8.355639,2.7265222,5.0387883,15.1134615,-12.707692,9,2012,262,Saison_des_pluies
2009-05-16,129,23.035714285714285,4.3740783,15.84318,0.042823516,5.731115,19.008663,14.074613,-12.836241,5,2009,136,Saison_des_pluies
1987-08-03,129,23.035714285714285,29.863205,58.102207,12.44265,3.3926244,6.9217563,15.051356,-12.559109,8,1987,215,Saison_des_pluies
2001-07-19,129,23.035714285714285,19.536625,40.176273,6.5172634,2.704402,5.1827974,15.053294,-14.417636,7,2001,200,Saison_des_pluies
2002-06-17,128,22.857142857142858,6.036988,14.761651,0.9013974,3.6017036,11.7156,15.574219,-14.470703,6,2002,168,Saison_des_pluies
1981-09-10,128,22.857142857142858,24.761274,49.04729,10.38899,3.5475378,10.692411,15.183594,-13.5859375,9,1981,253,Saison_des_pluies
1996-06-30,128,22.857142857142858,14.55655,26.224026,4.9589753,4.653185,9.230887,15.875,-14.605469,6,1996,182,Saison_des_pluies
2010-09-08,128,22.857142857142858,30.07281,53.61241,13.6625395,4.390238,8.35789,15.853516,-14.908203,9,2010,251,Saison_des_pluies
2009-07-30,128,22.857142857142858,26.414171,53.501957,11.419049,3.2975206,6.5991445,15.292969,-12.78125,7,2009,211,Saison_des_pluies
2015-10-21,128,22.857142857142858,9.538082,31.699976,1.1811938,3.2931683,6.321427,14.248047,-14.796875,10,2015,294,Saison_des_pluies
2007-07-04,128,22.857142857142858,24.34769,39.689083,12.255261,3.1484604,5.4376836,13.876953,-13.0546875,7,2007,185,Saison_des_pluies
1990-08-07,128,22.857142857142858,28.921907,80.982735,11.921792,2.7168694,4.995829,14.673828,-15.439453,8,1990,219,Saison_des_pluies
2015-09-22,128,22.857142857142858,24.545357,58.257988,8.138993,2.657454,4.8378,14.511719,-13.9453125,9,2015,265,Saison_des_pluies
1991-10-07,127,22.678571428571427,17.84486,76.58924,4.0062647,3.4129007,7.618224,14.018701,-14.4399605,10,1991,280,Saison_des_pluies
1984-06-27,127,22.678571428571427,16.38394,33.22885,5.448195,2.9979198,6.6107545,14.394685,-15.241141,6,1984,179,Saison_des_pluies
2013-08-09,127,22.678571428571427,44.33552,75.77544,21.361353,3.0873277,5.869795,13.321851,-12.825788,8,2013,221,Saison_des_pluies
1986-09-25,127,22.678571428571427,17.376242,32.30381,9.698585,2.9515705,4.924157,15.658464,-14.589567,9,1986,268,Saison_des_pluies
2020-07-27,127,22.678571428571427,30.997948,82.2019,18.54029,2.6885386,4.7621846,13.715551,-14.506889,7,2020,209,Saison_des_pluies
1995-07-21,126,22.5,27.783178,69.510666,11.830816,3.1117609,6.1093965,14.003968,-12.373015,7,1995,202,Saison_des_pluies
1992-05-26,126,22.5,5.874607,22.765005,0.45635137,2.9272983,4.6615086,14.291667,-12.559524,5,1992,147,Saison_des_pluies
2015-08-17,126,22.5,33.66707,88.33496,14.461539,2.6592422,4.34167,14.236111,-14.827381,8,2015,229,Saison_des_pluies
1996-08-11,126,22.5,29.660463,63.341434,10.415267,2.7674425,3.9901876,14.765873,-12.31746,8,1996,224,Saison_des_pluies
2003-09-17,126,22.5,22.473026,38.32495,11.04465,2.6280339,3.9027557,14.853174,-14.426587,9,2003,260,Saison_des_pluies
2022-05-28,125,22.321428571428573,3.2191262,10.919834,0.19758482,3.2400775,9.424588,14.225,-15.169,5,2022,148,Saison_des_pluies
2015-08-09,125,22.321428571428573,32.798874,71.50835,11.519191,4.3314214,8.9068575,15.343,-15.199,8,2015,221,Saison_des_pluies
2009-11-02,125,22.321428571428573,3.7658632,20.671108,0.25124767,3.5586603,8.48278,14.215,-13.175,11,2009,306,Saison_seche
2017-06-26,125,22.321428571428573,9.7582655,26.251606,2.4223058,3.3522086,7.5174184,15.827,-13.917,6,2017,177,Saison_des_pluies
1984-06-19,125,22.321428571428573,11.832035,24.848396,1.399861,2.963085,6.4953766,14.573,-15.015,6,1984,171,Saison_des_pluies
1984-06-26,125,22.321428571428573,15.489277,35.358932,4.7233787,2.9113657,6.0746174,14.673,-13.665,6,1984,178,Saison_des_pluies
2015-09-01,125,22.321428571428573,38.395176,73.49162,19.181433,3.2454045,6.0591464,13.899,-13.617,9,2015,244,Saison_des_pluies
2011-09-02,125,22.321428571428573,25.096977,45.337997,11.916699,2.9137864,4.952927,15.363,-15.151,9,2011,245,Saison_des_pluies
1985-08-11,125,22.321428571428573,36.56494,68.935295,18.234562,2.6680613,4.632413,13.583,-14.155,8,1985,223,Saison_des_pluies
2014-08-18,125,22.321428571428573,27.620846,101.20062,12.129006,2.9830341,4.550357,15.519,-12.905,8,2014,230,Saison_des_pluies
2011-05-15,124,22.142857142857142,1.7690848,9.492029,0.00793968,6.5975785,31.031496,15.1088705,-12.522178,5,2011,135,Saison_des_pluies
2022-09-02,124,22.142857142857142,37.783375,68.260666,14.210571,3.2654183,5.6559258,13.957662,-14.808468,9,2022,245,Saison_des_pluies
2007-08-29,124,22.142857142857142,21.558071,31.78324,11.799049,2.9387364,4.8027987,15.959678,-13.278226,8,2007,241,Saison_des_pluies
2014-07-01,124,22.142857142857142,13.253947,24.84214,5.323719,2.6106222,3.8730311,15.298388,-13.36492,7,2014,182,Saison_des_pluies
1987-10-12,123,21.964285714285715,18.079803,33.184223,1.6931041,4.2154946,7.684638,13.622968,-12.570122,10,1987,285,Saison_des_pluies
1991-10-10,123,21.964285714285715,8.380099,25.194857,2.2017574,2.8602414,5.1610208,14.875,-13.011179,10,1991,283,Saison_des_pluies
2013-09-28,123,21.964285714285715,14.928463,21.904884,7.073258,2.993998,4.710131,15.515244,-12.324187,9,2013,271,Saison_des_pluies
2016-07-23,123,21.964285714285715,24.681803,44.34155,12.862745,2.942175,4.6531634,14.539634,-12.403456,7,2016,205,Saison_des_pluies
2000-10-01,123,21.964285714285715,15.616429,31.783659,5.641578,2.6199803,4.1559296,14.427846,-14.147358,10,2000,275,Saison_des_pluies
1988-10-31,122,21.785714285714285,2.9081821,6.1891255,0.2354626,8.635714,17.405565,15.903688,-14.875,10,1988,305,Saison_des_pluies
1986-10-22,122,21.785714285714285,3.7922723,23.100088,1.0751835,4.5847893,9.930152,16.104507,-13.688524,10,1986,295,Saison_des_pluies
2012-07-23,122,21.785714285714285,24.886845,61.933823,9.606357,2.9842205,5.4939904,14.836065,-13.4754095,7,2012,205,Saison_des_pluies
2013-10-07,122,21.785714285714285,14.813265,38.830368,3.8479989,2.9436498,5.4230423,14.018442,-15.430327,10,2013,280,Saison_des_pluies
1997-05-26,121,21.607142857142858,2.4497387,10.834101,0.1277451,3.903749,15.098592,14.916323,-13.705579,5,1997,146,Saison_des_pluies
1986-09-26,121,21.607142857142858,15.866688,27.661545,9.085084,3.207505,5.6491613,15.825413,-12.641529,9,1986,269,Saison_des_pluies
2000-10-12,120,21.428571428571427,12.994559,30.926939,2.2142086,3.8217587,9.606581,14.13125,-12.397917,10,2000,286,Saison_des_pluies
2017-07-15,120,21.428571428571427,35.48842,76.67176,14.232401,3.6476223,7.7816195,13.233334,-12.81875,7,2017,196,Saison_des_pluies
1985-09-19,120,21.428571428571427,24.120401,39.88098,10.749087,3.2775095,7.5014715,14.991667,-13.358334,9,1985,262,Saison_des_pluies
2010-06-24,120,21.428571428571427,8.082038,37.65738,1.0594074,3.4634273,6.588538,15.635417,-15.152083,6,2010,175,Saison_des_pluies
1985-09-09,120,21.428571428571427,38.799374,70.10229,15.147406,3.6753643,6.5858936,13.608334,-13.2625,9,1985,252,Saison_des_pluies
2018-10-16,120,21.428571428571427,4.961566,10.96137,1.3195827,2.8724449,5.633065,15.377084,-13.847917,10,2018,289,Saison_des_pluies
2020-07-25,120,21.428571428571427,20.591545,41.200165,11.18283,2.7808225,5.0057817,15.464583,-12.366667,7,2020,207,Saison_des_pluies
1997-09-26,120,21.428571428571427,20.919878,39.897778,9.069865,2.7349734,4.845954,14.325,-12.760417,9,1997,269,Saison_des_pluies
2012-08-25,120,21.428571428571427,24.881071,46.900257,11.924129,2.7907333,4.204678,15.502084,-12.23125,8,2012,238,Saison_des_pluies
2007-06-14,119,21.25,10.047803,23.672964,0.9996984,4.640415,9.256597,14.858193,-15.013656,6,2007,165,Saison_des_pluies
1989-10-25,119,21.25,5.5850534,33.569653,0.67014205,3.3400292,7.5352006,15.070378,-13.814075,10,1989,298,Saison_des_pluies
1996-09-30,119,21.25,15.062904,26.106422,6.046068,3.1072407,6.706339,14.988445,-12.879202,9,1996,274,Saison_des_pluies
2014-08-11,119,21.25,29.50096,96.14127,11.449551,3.0901587,4.555845,15.40021,-14.79937,8,2014,223,Saison_des_pluies
1986-09-04,119,21.25,28.06801,46.843536,13.011367,2.7284305,4.3902297,14.509454,-14.820378,9,1986,247,Saison_des_pluies
2005-05-12,118,21.071428571428573,1.1893586,6.448888,0.0068699433,6.232544,17.173862,14.974576,-12.32839,5,2005,132,Saison_des_pluies
2005-06-16,118,21.071428571428573,8.598556,19.893557,0.70848227,4.3999896,13.167455,15.154661,-15.120763,6,2005,167,Saison_des_pluies
1986-08-03,118,21.071428571428573,52.688637,87.420906,10.242068,4.785366,10.824811,13.669492,-15.377119,8,1986,215,Saison_des_pluies
1992-07-16,118,21.071428571428573,32.78307,61.204063,12.345536,3.760596,8.586765,13.644068,-14.972458,7,1992,198,Saison_des_pluies
2010-09-06,118,21.071428571428573,35.14023,86.8048,14.280429,3.363644,7.671568,14.177966,-14.400424,9,2010,249,Saison_des_pluies
2001-08-24,118,21.071428571428573,32.478207,73.27955,12.969517,3.5879028,6.4794827,15.309322,-12.101695,8,2001,236,Saison_des_pluies
2023-07-20,118,21.071428571428573,15.237798,32.869934,5.722757,2.7458582,5.018978,15.942797,-13.184322,7,2023,201,Saison_des_pluies
2006-07-03,118,21.071428571428573,20.521866,46.20508,5.179117,2.4537685,3.9472003,13.834745,-14.690678,7,2006,184,Saison_des_pluies
2017-07-21,118,21.071428571428573,30.298214,44.173603,17.46435,2.5484185,3.6296864,12.957627,-13.478813,7,2017,202,Saison_des_pluies
2012-05-17,117,20.892857142857142,8.682519,26.485157,0.26906255,4.305365,10.559072,13.462606,-12.293803,5,2012,138,Saison_des_pluies
2011-07-02,117,20.892857142857142,14.329659,29.763699,5.015547,3.0619779,7.165448,15.1720085,-15.357906,7,2011,183,Saison_des_pluies
2004-06-27,117,20.892857142857142,15.976736,27.664375,7.561905,2.625523,5.536591,14.169871,-15.135684,6,2004,179,Saison_des_pluies
2001-07-26,117,20.892857142857142,21.938623,38.78564,8.4130745,2.7365308,5.113661,15.0886755,-12.69765,7,2001,207,Saison_des_pluies
1999-10-05,117,20.892857142857142,13.864435,30.3355,5.1426935,3.0072386,4.59843,14.590812,-15.770299,10,1999,278,Saison_des_pluies
1986-04-27,116,20.714285714285715,1.6198858,5.3128967,0.0123502305,5.407282,14.558628,13.1702585,-12.9375,4,1986,117,Saison_seche
1995-05-18,116,20.714285714285715,3.996902,10.708965,0.18351214,4.0575724,12.835004,13.978448,-12.359914,5,1995,138,Saison_des_pluies
1993-10-29,116,20.714285714285715,4.7410574,17.377369,0.58115196,3.9123635,10.714636,14.6077585,-15.756466,10,1993,302,Saison_des_pluies
1983-07-02,116,20.714285714285715,22.888908,38.66279,10.750801,2.9355648,6.00797,13.747845,-14.002155,7,1983,183,Saison_des_pluies
1996-07-23,116,20.714285714285715,25.469484,43.85402,8.814818,3.2466993,5.3862844,14.75862,-12.096983,7,1996,205,Saison_des_pluies
2004-10-09,116,20.714285714285715,14.43934,32.913914,2.4361663,2.8944252,4.7829533,13.905172,-14.797414,10,2004,283,Saison_des_pluies
2022-08-18,115,20.535714285714285,31.259415,57.923336,15.776944,4.3308945,7.294005,16.151087,-14.45326,8,2022,230,Saison_des_pluies
2012-07-21,115,20.535714285714285,21.616575,45.265625,6.953744,3.808838,7.250922,16.088043,-14.533695,7,2012,203,Saison_des_pluies
1995-08-16,115,20.535714285714285,37.76108,87.49406,16.952791,3.2754738,6.206807,14.303261,-13.446739,8,1995,228,Saison_des_pluies
1996-10-16,115,20.535714285714285,9.504741,22.713247,4.1721087,3.180185,5.9293323,14.03587,-14.672826,10,1996,290,Saison_des_pluies
2003-08-18,115,20.535714285714285,32.99589,69.10646,16.70981,3.130795,5.83377,14.861957,-15.651087,8,2003,230,Saison_des_pluies
1981-07-08,115,20.535714285714285,22.25929,52.36614,5.7375765,3.1679401,5.8316016,14.742392,-11.922826,7,1981,189,Saison_des_pluies
2009-08-07,115,20.535714285714285,25.750511,41.7429,11.984411,2.889967,5.7161155,14.968478,-13.811956,8,2009,219,Saison_des_pluies
2015-07-25,115,20.535714285714285,35.464016,57.58105,20.049824,3.22751,4.529564,13.179348,-12.451087,7,2015,206,Saison_des_pluies
2012-09-20,115,20.535714285714285,24.279823,39.161816,9.713086,2.8259325,4.5053797,14.305435,-12.242392,9,2012,264,Saison_des_pluies
1988-11-05,114,20.357142857142858,1.4653654,5.9672923,0.3293465,3.4429495,5.884034,14.287281,-14.782895,11,1988,310,Saison_seche
2007-07-05,114,20.357142857142858,17.264732,37.93176,6.5787315,3.1493201,5.8234944,15.339912,-12.570175,7,2007,186,Saison_des_pluies
1987-08-22,114,20.357142857142858,26.484344,50.156883,12.1575985,3.0534158,5.760425,15.734649,-12.800439,8,1987,234,Saison_des_pluies
2016-08-16,114,20.357142857142858,28.773739,56.677223,16.309572,2.7793953,5.286234,14.77193,-15.092105,8,2016,229,Saison_des_pluies
2023-06-19,114,20.357142857142858,12.10334,19.634235,4.558265,3.0180416,5.1483407,14.826755,-13.072369,6,2023,170,Saison_des_pluies
1997-06-12,114,20.357142857142858,17.829681,33.765953,1.0635428,2.913437,4.616702,13.315789,-13.776316,6,1997,163,Saison_des_pluies
2003-09-16,114,20.357142857142858,27.15985,57.727665,9.987268,2.9248326,4.4152718,14.182017,-12.741228,9,2003,259,Saison_des_pluies
2013-08-11,113,20.17857142857143,36.026752,100.79871,11.667652,4.007391,9.16696,14.961283,-13.797566,8,2013,223,Saison_des_pluies
1988-08-09,113,20.17857142857143,48.03838,111.55498,16.563452,3.4418402,6.2414746,13.383849,-14.244469,8,1988,222,Saison_des_pluies
2007-07-10,113,20.17857142857143,19.783752,34.38296,5.465596,2.856003,4.7623897,14.527655,-13.859513,7,2007,191,Saison_des_pluies
2017-06-24,113,20.17857142857143,21.606413,33.042473,10.049769,2.955526,4.4329376,13.32854,-12.350664,6,2017,175,Saison_des_pluies
2004-06-04,112,20.0,13.235221,33.055424,0.5110579,5.705655,25.74994,13.897322,-15.816964,6,2004,156,Saison_des_pluies
2014-10-29,112,20.0,9.47702,24.966785,0.8074405,5.5683856,11.225361,13.700892,-12.102678,10,2014,302,Saison_des_pluies
2023-07-08,112,20.0,17.103857,28.435354,6.299326,3.6574693,7.364775,15.741072,-14.678572,7,2023,189,Saison_des_pluies
1989-07-05,112,20.0,29.808,80.46235,5.3680973,3.4816444,7.2399554,13.819197,-15.294642,7,1989,186,Saison_des_pluies
1982-08-12,112,20.0,35.64103,69.77005,15.76315,3.2757657,5.9059525,14.223214,-14.982142,8,1982,224,Saison_des_pluies
1990-07-17,112,20.0,25.659212,39.17732,14.510314,3.075662,4.875704,13.863839,-13.450892,7,1990,198,Saison_des_pluies
1994-08-08,112,20.0,21.728806,34.598,12.038935,2.5916867,4.0084667,15.464286,-13.841517,8,1994,220,Saison_des_pluies
1983-06-13,111,19.82142857142857,4.397797,14.887071,1.0578736,5.561219,16.397722,15.793919,-15.273648,6,1983,164,Saison_des_pluies
2012-06-24,111,19.82142857142857,21.816504,32.00874,2.9636462,4.895125,9.076992,14.863739,-12.212838,6,2012,176,Saison_des_pluies
1987-10-13,111,19.82142857142857,6.367,17.87865,1.7504977,3.2171319,6.4552574,15.318694,-12.663288,10,1987,286,Saison_des_pluies
1994-07-11,111,19.82142857142857,22.253551,43.38898,8.459302,3.119243,5.713861,14.469595,-13.138514,7,1994,192,Saison_des_pluies
2005-05-19,111,19.82142857142857,4.643071,12.394789,0.23851348,3.0582633,5.3916173,13.76464,-12.4943695,5,2005,139,Saison_des_pluies
1982-08-10,111,19.82142857142857,37.086834,75.231964,16.68781,2.736047,4.714306,13.674549,-13.375,8,1982,222,Saison_des_pluies
2010-10-16,111,19.82142857142857,5.280213,19.377878,1.2097733,2.784678,4.4571247,15.442568,-14.469595,10,2010,289,Saison_des_pluies
2020-10-03,111,19.82142857142857,9.879393,24.16796,4.180864,2.8473036,4.404511,15.449325,-12.521397,10,2020,277,Saison_des_pluies
2008-06-27,110,19.642857142857142,20.547857,40.092907,6.9284997,5.7270145,10.598471,15.434091,-12.829545,6,2008,179,Saison_des_pluies
2008-10-21,110,19.642857142857142,8.276795,20.557219,1.1889582,4.084038,10.335148,14.306818,-14.797728,10,2008,295,Saison_des_pluies
1981-09-12,110,19.642857142857142,34.42623,81.41297,10.771604,4.4273977,9.128925,15.325,-15.415909,9,1981,255,Saison_des_pluies
2003-10-31,110,19.642857142857142,8.478717,21.728672,1.4668639,3.6312706,7.464814,13.006818,-14.154546,10,2003,304,Saison_des_pluies
1987-10-29,110,19.642857142857142,5.0992236,11.875248,1.4651842,3.312602,6.608735,13.843182,-14.004545,10,1987,302,Saison_des_pluies
1997-11-13,110,19.642857142857142,0.8592563,5.5140224,0.11291149,3.6373558,6.483303,13.670455,-13.820455,11,1997,317,Saison_seche
2007-09-08,110,19.642857142857142,31.293943,56.86829,13.718836,3.8237019,6.1569705,15.313637,-15.654546,9,2007,251,Saison_des_pluies
2019-06-30,110,19.642857142857142,22.739586,47.089077,10.076878,3.088461,6.0602994,13.793181,-14.559091,6,2019,181,Saison_des_pluies
1991-07-04,110,19.642857142857142,27.265919,53.53081,13.386348,2.949186,5.8546586,13.336364,-12.604546,7,1991,185,Saison_des_pluies
1985-08-27,110,19.642857142857142,29.990873,60.837315,14.797537,3.4694014,5.7786956,15.3,-14.659091,8,1985,239,Saison_des_pluies
2010-07-11,110,19.642857142857142,20.540865,45.64586,8.299057,2.6189353,3.9701505,14.418181,-13.579545,7,2010,192,Saison_des_pluies
1992-10-03,110,19.642857142857142,12.675822,21.919817,3.9845934,2.5651367,3.8071089,14.547728,-14.722727,10,1992,277,Saison_des_pluies
2002-06-05,109,19.464285714285715,5.658548,14.538505,0.11345829,3.4165235,8.2121935,15.18234,-13.595183,6,2002,156,Saison_des_pluies
1999-08-16,109,19.464285714285715,29.863256,79.29814,15.32919,2.8874094,6.8439164,14.700688,-15.409404,8,1999,228,Saison_des_pluies
2022-05-31,109,19.464285714285715,13.943309,25.7442,2.050639,3.4461155,6.6225157,13.441514,-12.225918,5,2022,151,Saison_des_pluies
2018-09-07,109,19.464285714285715,37.561787,79.316795,17.595,3.2350717,5.629917,13.737386,-15.813073,9,2018,250,Saison_des_pluies
1994-10-29,108,19.28571428571429,12.395725,29.182697,2.0834014,5.1293416,10.705608,13.097222,-12.37963,10,1994,302,Saison_des_pluies
1993-10-26,108,19.28571428571429,8.900114,27.854626,0.977275,3.2494335,7.4744167,13.636574,-12.759259,10,1993,299,Saison_des_pluies
2010-08-04,108,19.28571428571429,22.654524,45.841953,10.564005,3.0351498,5.8795943,15.715278,-13.694445,8,2010,216,Saison_des_pluies
1984-09-14,108,19.28571428571429,30.00421,54.597755,14.762496,2.8820603,5.652099,13.738426,-15.023149,9,1984,258,Saison_des_pluies
2022-09-03,108,19.28571428571429,34.14474,60.40269,14.348579,3.1438808,5.366411,14.363426,-15.717592,9,2022,246,Saison_des_pluies
2000-08-26,108,19.28571428571429,26.497755,46.627403,12.879982,3.1795397,5.2977333,15.599537,-12.206018,8,2000,239,Saison_des_pluies
2017-06-22,108,19.28571428571429,16.596931,29.267178,1.7505503,2.976946,4.699892,14.386574,-13.381945,6,2017,173,Saison_des_pluies
1981-07-24,107,19.107142857142854,24.51907,43.67228,11.72223,3.6608891,9.03439,15.3866825,-14.412383,7,1981,205,Saison_des_pluies
1985-10-30,107,19.107142857142854,2.2990506,7.047995,0.5475437,3.3835566,8.692027,15.304907,-14.204439,10,1985,303,Saison_des_pluies
1985-09-28,107,19.107142857142854,27.560804,74.90751,11.177159,3.0911348,6.9497623,13.529205,-15.167056,9,1985,271,Saison_des_pluies
2000-07-07,107,19.107142857142854,17.697,36.906548,4.1941724,2.6166892,6.0731015,14.683412,-13.484813,7,2000,189,Saison_des_pluies
2016-06-30,107,19.107142857142854,10.435479,17.177153,3.0281928,2.9877331,5.180783,16.096962,-13.503505,6,2016,182,Saison_des_pluies
1996-07-31,106,18.928571428571427,29.818348,54.76259,12.916998,2.9632125,5.0527368,14.2688675,-15.419811,7,1996,213,Saison_des_pluies
2005-10-29,105,18.75,4.5959263,18.628338,0.5289478,3.2480345,5.6158834,14.363095,-13.967857,10,2005,302,Saison_des_pluies
1999-10-16,105,18.75,9.435609,28.914097,1.4709506,2.80905,5.4810567,14.094048,-12.886905,10,1999,289,Saison_des_pluies
2000-09-17,105,18.75,31.56859,65.394844,15.457726,2.9276001,4.6791835,13.489285,-15.489285,9,2000,261,Saison_des_pluies
1997-09-25,105,18.75,19.142857,33.96239,9.121824,2.8008518,4.337979,15.115477,-14.134523,9,1997,268,Saison_des_pluies
2009-10-24,105,18.75,9.870965,23.364033,2.0633225,2.7066522,3.9431279,13.139286,-12.370238,10,2009,297,Saison_des_pluies
2023-09-16,105,18.75,21.529314,32.882267,10.860719,2.6626928,3.844037,14.815476,-12.310715,9,2023,259,Saison_des_pluies
2014-08-14,104,18.571428571428573,47.802677,193.93799,20.740334,3.3024447,8.451423,13.478365,-15.278846,8,2014,226,Saison_des_pluies
2020-10-08,104,18.571428571428573,14.337935,29.643213,7.5235896,2.8292017,6.636275,13.567307,-15.194712,10,2020,282,Saison_des_pluies
2011-08-21,104,18.571428571428573,52.360317,129.83322,24.883512,3.3510337,6.2946105,13.153846,-12.350962,8,2011,233,Saison_des_pluies
1994-10-06,104,18.571428571428573,14.140896,26.926846,4.049864,2.7676313,4.916204,13.925481,-13.067307,10,1994,279,Saison_des_pluies
2020-09-04,104,18.571428571428573,19.793102,36.33389,11.585328,3.079952,4.880404,16.0,-12.605769,9,2020,248,Saison_des_pluies
2006-08-29,104,18.571428571428573,34.077507,89.12944,19.17836,2.5251284,4.4256244,13.925481,-14.103365,8,2006,241,Saison_des_pluies
1983-10-24,103,18.392857142857146,3.7821355,12.085163,1.1225908,4.9383106,9.2932415,16.158981,-14.515777,10,1983,297,Saison_des_pluies
1999-09-30,103,18.392857142857146,14.817677,30.720884,7.124316,2.7170627,4.6194615,14.877427,-12.641991,9,1999,273,Saison_des_pluies
2016-07-15,103,18.392857142857146,22.124979,33.703583,11.3175535,2.849321,4.456387,14.370146,-14.270631,7,2016,197,Saison_des_pluies
1986-05-06,102,18.21428571428571,2.3981748,12.843645,0.026111022,7.0266576,28.91985,14.078431,-13.056373,5,1986,126,Saison_des_pluies
1984-06-02,102,18.21428571428571,5.8738084,15.065795,0.44948342,5.9138603,15.804518,15.355392,-13.578431,6,1984,154,Saison_des_pluies
2020-09-24,102,18.21428571428571,20.036175,38.76657,9.789692,2.8215656,6.050386,14.997549,-14.061275,9,2020,268,Saison_des_pluies
2011-10-30,102,18.21428571428571,5.742721,11.500454,2.2995815,3.4105809,5.888684,13.497549,-13.968137,10,2011,303,Saison_des_pluies
2017-05-27,102,18.21428571428571,11.805687,25.560719,2.839291,3.0508108,5.5073347,13.0,-12.801471,5,2017,147,Saison_des_pluies
1995-07-08,102,18.21428571428571,29.666195,53.208946,13.871957,2.9755738,5.303351,13.330882,-14.958333,7,1995,189,Saison_des_pluies
2008-09-30,102,18.21428571428571,20.348715,34.560936,11.853807,2.6018946,4.899941,13.382353,-13.129902,9,2008,274,Saison_des_pluies
1994-06-05,102,18.21428571428571,12.35846,24.712166,1.6263558,2.6641824,4.63981,13.556373,-13.509804,6,1994,156,Saison_des_pluies
1986-09-19,102,18.21428571428571,26.612951,35.69133,10.798611,3.1446924,4.546694,14.468137,-15.693627,9,1986,262,Saison_des_pluies
2008-10-03,102,18.21428571428571,11.35335,35.20483,4.152357,2.5699944,4.530635,15.012255,-13.678922,10,2008,277,Saison_des_pluies
2006-06-24,102,18.21428571428571,14.8356905,24.15896,2.925684,2.4991746,4.0742445,14.176471,-13.495098,6,2006,175,Saison_des_pluies
2008-09-16,102,18.21428571428571,29.311277,44.843807,18.186468,2.6645577,3.9453633,13.372549,-13.316176,9,2008,260,Saison_des_pluies
1998-06-13,101,18.035714285714285,7.0631914,22.810478,0.8150544,4.0610127,10.113601,15.503713,-13.558168,6,1998,164,Saison_des_pluies
2000-11-13,101,18.035714285714285,1.2406504,7.855469,0.12275838,3.609962,7.331648,13.003713,-13.466584,11,2000,318,Saison_seche
2023-07-29,101,18.035714285714285,43.07755,84.28549,11.285259,3.6451545,6.7484326,13.320544,-14.993812,7,2023,210,Saison_des_pluies
